PERSON,GENDER,AGE,MONTHS_AS_MEMBER,INCOME,FREQUENCY,RECENCY,SPEND
709189c4727342a782cd28ad41c1b316,M,74,28,78000,5,26,30.958
c0f9e4bb1f3a4d30a34f5a835b2c97ea,M,53,36,95000,5,26,21.152
9e0369f1045443c2a83a423920155ab3,M,61,6,32000,3,19,10.69
02d206df55d54efda515783e1c525e8d,Unspecified,118,11,0,1,3,2.31
acc3bb69130c45aca141e8aa86f41b42,M,41,10,55000,0,0,0
8899cbcaf33d4e4d87a3f761b5ff8cf2,F,64,10,95000,7,26,26.34714286
02b148f44eee4b9ca7487371472a6781,Unspecified,118,27,0,9,22,3.232222222
cdc70ea5dcfa497bb0c53b3fc20f3691,Unspecified,118,11,0,2,10,3.475
cda87c53c8434854b78be68c0cde4848,M,42,11,75000,5,22,23.794
be2b393781594f4da055ef99b4d95e48,M,50,28,57000,14,27,20.61428571
e8f6590b4991479eb898457e8ebf4890,M,60,12,56000,9,22,3.003333333
7da4476ec7234c0fa8f05d2336669212,F,57,29,83000,9,25,23.10222222
a0f63f6e1285445dbbdcc5d4943c843f,F,39,17,54000,14,29,14.71285714
c32496c5eddb45439d652b7032cac8cb,Unspecified,118,12,0,0,0,0
b3ad8755d0ac47faa6e9c10954fec6a4,F,57,24,67000,13,28,26.71153846
fe23d94e175742209abf65cfbc684153,M,57,8,71000,5,23,18.61
4c51ba3886b84781996ca15d42af505d,M,68,29,51000,10,23,6.303
813f7ade94c14226b49b3ec4ace58718,F,83,36,114000,5,16,32.818
ee8eccee44354ee38eea7b4704514136,F,35,8,72000,5,21,17.534
58ad7189fe54463fa221873e553f3173,F,90,8,72000,2,27,19.155
1e917541b9324d93bde2bf5ec7ee21a7,M,56,5,72000,3,15,1.656666667
155c4892fe1748d885cfc18f619597ed,Unspecified,118,7,0,7,20,4.538571429
4786c65ce3d944c09d1562bf9363541a,M,84,11,81000,1,4,14.97
a7456960b600412fa516433d4821361c,M,62,5,39000,7,24,3.005714286
ce9ccae3451247fc98667ef67857b116,M,63,18,58000,10,23,18.309
8087cbb0e8f642f793142adfeabda2fb,Unspecified,118,8,0,8,24,4.5225
62274260252f4b04962ec2f85295b447,M,67,32,56000,5,24,16.152
4c1c14245a1f4b138ae662fe2243342f,F,68,9,50000,6,19,16.75666667
9bd8945dd46d4e55b6504a0a0878ed51,M,55,16,73000,5,20,13.06
4df1ca80efca48759fa62d668378451d,Unspecified,118,2,0,0,0,0
850246fb2a30414eb76ac3e091c090aa,Unspecified,118,10,0,11,27,4.368181818
c93f9619abd642a684bd79953cef992c,F,24,19,59000,13,26,45.59076923
508e507b462a4f6cb3dd48bcd3118521,M,40,12,39000,8,24,4.03
e3cd0a0e1af5463d9cc4d18e4b7b8b63,M,83,7,61000,11,23,6.656363636
462445d316a446eeaf3b21bd398cb87d,Unspecified,118,32,0,8,25,4.12875
a30a693afbd74047a3796bfb7d10e740,Unspecified,118,26,0,5,25,1.96
9ddafd9acd6e441a8ebf8845e2ac5319,F,63,17,41000,12,28,4.328333333
0e72fad934a74c2c97a98c525d64f738,F,59,7,59000,10,20,16.578
0d0a9ca9281248a8a35806c9ae68f872,Unspecified,49,8,42000,9,18,10.37555556
d11e7279219b418eb0133758d88ee285,F,61,27,99000,4,25,28.68
6be0513109fe4d738e2af7fb252fefb7,M,42,2,57000,2,9,13.155
90a221d6183c49d68dd6b2d17e67b2ba,M,58,7,36000,5,26,4.734
b3a5a87d9e1d4bc48f38945c8f4d5a2a,F,48,22,44000,8,19,10.88875
027596e6ed19471392923eb833b25fd3,M,35,12,64000,5,17,2.576
f5b84c63d6514f02bed8258e627f172d,M,36,5,31000,7,26,3.63
5084c3bf96464d63bc54f298ce45aef0,F,41,29,100000,2,8,41.725
0872d0fa41104fcaaf143ddc1b81a420,F,83,16,73000,11,26,20.47363636
4cbe33c601a5407f8202086565c55111,M,53,10,87000,2,23,30.025
55bbada9ec754b9493ba8da9f1704331,Unspecified,118,36,0,7,27,3.437142857
63682fd0e2454fe098a3aad2c76e0054,F,53,32,97000,7,29,24.76285714
85727ebd2e324b60839c149682294ba7,F,80,7,48000,5,22,83.436
4cce01bbc3d742c994f654f8c1ecd6b4,M,25,34,66000,8,17,3.07625
b330ad2e97ca455badff7121614b225d,M,63,34,119000,3,17,29.32666667
611846bccd6b4c35ba48ed6b165b2c2d,F,63,26,66000,8,20,17.5225
06b99e8cc24b426f8a578c749974b88a,F,56,7,109000,12,28,28.53
e262142cfb3f4c87ab26ba7dd09562aa,M,43,11,59000,3,16,2.446666667
78364f0145d342c2bd44a169cfb9c332,F,58,30,58000,10,25,5.796
1e90d5a75b1d47e6ac495c37399705da,M,59,19,59000,10,27,18.278
c7456a584a65425188c13311390e53c5,M,49,5,104000,2,5,28.22
b432b74402bb4981a4651c8df1670365,F,63,11,70000,6,24,2.591666667
d6e40d21be454a08853aeafbd3532647,M,42,33,94000,7,25,28.50714286
b6874ec74838469482e7bcce0251acdd,F,52,7,57000,10,29,3.117
a04fcfd571034456aaa6d56c0a3fd9b6,F,57,4,37000,8,28,38.11
16ed3ce3996c4f729d597126b8200203,F,56,9,59000,3,24,16.28
79d6e0ec46a8486a9df7b24552be074b,M,80,10,87000,2,7,31.255
dce9bfaf37e64b75b5c40866cfe71c80,M,43,31,52000,8,19,19.49625
09e73eeb14874fe69467f8c123091f50,M,54,9,70000,1,16,4.56
42e511d82add46d4b0038ab71015f1b5,M,28,21,73000,17,28,6.984705882
f26062d4f14f464eb345f487f0e912d4,F,57,10,95000,7,13,27.72571429
3f297d8938564fdbbcd73db63bc8ce54,M,71,42,67000,7,23,4.261428571
5749731ed31948abb540a956963926ba,Unspecified,118,10,0,6,20,2.331666667
cffd46a4ad444357a62f3929cd07a072,F,64,4,112000,3,25,28.96333333
576e6eed3c6a4ac682ebd35b7ea672f4,M,20,51,49000,4,20,2.48
901e3bdd943244ccb87af0ed7dcf0680,Unspecified,118,36,0,2,8,3.055
c8503ad4841d45dc9002b4144f4028a5,Unspecified,118,36,0,12,27,5.061666667
55c69bafc66d4bf6a7df7f1f752c1b38,F,36,16,58000,8,22,9.18
b427c95a76904412885fa43e1b6db748,F,45,23,99000,6,20,23.515
aec66f67b80548d29897b26f83d139de,M,71,45,65000,8,23,17.35
6e43570e4517416cb3bcadd49d3da70f,M,67,3,89000,3,18,21.26666667
5fc96150a4994e3c982e723d06d35e8b,F,72,23,81000,5,21,17.896
227f2d69e46a4899b70d48182822cff6,M,51,3,100000,5,27,25.538
a2eab1f4ba0c4d339de106c93d509679,Unspecified,118,16,0,6,27,1.595
d2d8012642ec43e09c18dd814bd1ec6c,M,48,11,68000,4,21,19.7225
bf60d102f38c4f2aacb09c2df487b7fc,M,53,4,60000,6,25,5.81
75da3f6ef64b4bdebc1045dfa2bbb546,M,25,6,53000,3,19,1.93
3115295d227b45ba918d691687350672,F,79,7,85000,11,21,22.29909091
80712efd45a84787b08074798ac40429,M,19,2,32000,5,28,2.43
30333ea9ee1e4405adf1b5c54dd60553,F,28,4,49000,2,18,1.94
bb0f25e23a4c4de6a645527c275cd594,M,56,51,76000,7,29,22.97428571
81d1298cca294146801c6c086a616399,M,44,54,37000,5,12,2.468
76919022666747ffb747b52151ba992b,M,25,8,40000,12,23,3.166666667
4866a2c8fedd46b98dc2c695f8cc5840,F,61,7,78000,7,26,17.73142857
09020cacd73b48a7b1d1310dd9ca004b,M,34,11,59000,4,24,3.4325
597bcbdab11c4236aaf895ca94d9aa60,F,41,8,37000,8,25,12.08125
b8dc729c581045a59f2186c210c5a06c,M,44,21,51000,10,29,3.443
d7282e3f7eec4cc5a38212189af80d2e,F,51,2,92000,2,17,23.115
8b5f5a1b1c43427ba7fb1e8e307a05e3,M,47,9,44000,2,13,2.125
055a06b9a6ad42fcaa1fe7706b5e21aa,F,63,1,70000,2,18,18.52
fc41f98eaccc4c6e9ba3d3361714c527,M,62,9,61000,3,22,15.74
3f244f4dea654688ace14acb4f0257bb,M,66,2,71000,5,19,5.944
05dedca5b2034055a64979a2c28b3477,M,62,8,70000,6,24,15.60333333
93893ec00b5346228088f867e6164b1e,M,83,29,88000,9,28,27.85
ff298e06fee240039dfd761a0a2ea25e,M,43,2,58000,1,2,11.64
eaaa456d803e49798017100b16fda6c5,F,66,21,94000,1,11,20.42
c8d495a12bd049489dd2d185cd20bfc3,M,70,9,44000,5,20,1.884
be7ff3cb6bf84ce395471e52b64b70c6,F,65,7,66000,3,11,12.6
6a619d10e88f489eae05ceb9a8f5b178,F,33,22,54000,12,26,14.97833333
b65eaba56d124588aed15c484db427a8,M,63,1,78000,0,0,0
d3027a3344e443869ffd7b39aa99acc8,M,77,13,42000,4,19,2.345
c2c72ce6038644c797208046d1e3498a,F,49,10,57000,7,30,4.207142857
ca369d4c5c0c4bb996bf78ec0b65775b,M,53,19,104000,7,26,28.12714286
5979ee1e3e744c98afd9f72d9be32546,F,61,30,87000,6,14,26.545
35ad0c309d7743e6bb03025ee6008100,M,60,33,38000,11,25,9.796363636
747a2170abe34708aefe3c6de2b96241,Unspecified,118,34,0,8,24,2.71
6c0c0bacbe0b455c9c0a4ed0f72eb2f9,F,44,11,60000,7,23,19.31
7170e85765bb4fd580035c6469620252,M,69,38,62000,3,11,24.12666667
30f768e59835437d86743fd5daad69e3,M,39,3,71000,1,14,3.44
8e9cc6311a2e450c9d95f98f1f10c17e,F,38,41,55000,13,25,5.583846154
1ccdd48ea41247248269cb0c5805ca12,F,83,8,99000,4,12,35.385
ec290c4f5c204a4c85f256ee190bd583,F,63,31,94000,7,26,33.92428571
b3e4bca407e849568ceec8454336bc24,F,41,35,41000,5,24,4.92
32e149f18abe4a0a8555707ea9e99749,M,54,9,39000,10,18,2.312
d60b6ba27b854d82a66e92c81cc776ef,Unspecified,118,6,0,6,20,3.115
adeaeb917eac4f4ab806e68981a51703,M,41,7,55000,3,11,15.44666667
459b2f93d34d46c9aa44614ec2ad27f5,Unspecified,118,26,0,11,21,2.58
ebc85038459d4aa59ba91d0a884e494b,Unspecified,118,12,0,4,27,0.7525
7f0124b2a6e94e8fba10c4055d8edde3,F,56,11,69000,6,26,3.5
7f162ea908464199a7c80d2573c532a9,Unspecified,118,17,0,7,28,2.191428571
4fb0ad91097a4e6984f2ba6891274520,M,50,7,98000,0,0,0
4051d8962dfd4b39ab77d39f6440ccb8,M,58,33,55000,13,23,11.75769231
25ff4f5d2d354e599980dc5fd3f50021,M,39,16,61000,12,28,5.3175
87cef380122f4b21bd8b60979340eb2b,F,60,11,55000,4,22,18.1875
efeaf350ca114cf685a0e15c482b74fa,F,60,24,74000,4,18,17.6275
d7d78a3fabfc4f53883e5fa624c3d612,M,24,2,38000,3,26,1.72
580282318a424572b41b1ad3516eb976,M,48,21,57000,9,24,13.95888889
3c1242f9a15a402a98184fb10cb766b3,M,50,5,110000,2,26,40.59
5db55c030129497396446c4d07e15380,F,41,13,67000,7,23,4.225714286
f9396c7c3707431a9ca1407e37260b19,M,45,40,84000,6,28,23.07333333
c036caeb35f744da8c3c36ddfa002bf3,M,48,26,93000,7,27,26.93714286
86cd0fa338aa4d73a57d55c3801d7f2a,M,59,7,87000,2,12,20.98
9cc0fab8e4404b9eb8c8837aaf60655b,M,43,4,45000,3,23,4.77
6626b0fcb1f5451b89c2011c9c01e186,F,56,10,67000,10,28,23.742
17e445a1d599462983560919c20009df,M,54,21,93000,8,18,30.49875
854128de8f934c7ab4c967829fe53711,F,48,1,47000,6,19,13.43333333
18b8be9637384abe9d13e30a8e00c33d,Unspecified,118,6,0,4,15,1.7675
ca85d857e3804e97a4aaf4bd64c75237,Unspecified,118,37,0,6,23,1.748333333
989e7b86a4f54af1b550970806313851,Unspecified,118,19,0,8,23,4.97625
319abe74a62949209cb8a5531f89b3fd,M,63,8,49000,4,21,2.8775
f9aacdb4fa954446a6f1ea22ecd7b961,Unspecified,118,35,0,3,21,2.996666667
62db888b21974136981082c0b8ec6d64,M,47,9,35000,11,24,2.87
903101be9bd74ab7b84486358464ad93,M,52,24,56000,11,25,4.273636364
ef0dcb0bddc54f3595846a87bd1237ef,F,58,24,78000,3,21,20.64333333
5cd3b3a0e5284df1adf8cca2f59ed28f,M,78,40,39000,14,27,2.953571429
9c48c9b259b042f2b7cebe52df7fc36b,M,43,50,40000,16,27,4.11875
0a5431e766764fc09ef2e123c930b212,M,68,13,61000,3,20,3.416666667
1a17eef552164fa79276342fc46c9364,M,18,40,48000,8,26,3.255
5eb5877aa40744bdb8b147b60295dd61,F,39,23,85000,6,17,22.16666667
3004ddb762fe4b399a1839a648568095,M,74,1,99000,2,23,25.47
dbb7655f713f4c2a8a64dc776356c08b,F,53,19,98000,4,23,27.4225
d5f5fd09f88541658e616b46df7f6576,F,61,35,67000,16,27,21.898125
7be9450df7d045f1b7bf07991a193315,M,23,4,54000,6,26,3.436666667
10c4dfe0dd3940a4bc00b19c3e750764,M,46,9,55000,2,24,9.7
f6581b347e914638a6e04e3a5285a31d,M,51,12,78000,0,0,0
3a19b640335a4674859c23ee5354ac99,M,77,4,86000,4,16,27.025
50429444a86a4298a64522417070096b,F,79,10,91000,4,13,30.9525
ab1ceb3bfc0b47f0b24685f94542aa05,M,41,40,41000,11,26,2.593636364
cb4a0508e95e41b8a57c59d69a20f06d,F,60,30,78000,4,18,29.875
f50ee71f3a3c4d169237ae56e44d13c7,F,54,9,47000,8,17,13.53875
01f46a5191424005af436cdf48a5da7c,Unspecified,63,35,89000,7,25,21.20142857
af15533a5b1a42a98e767fc9103e325c,M,73,4,76000,1,24,8.33
ec5800ee8ae040708487b6473b1fbefc,M,47,6,77000,2,23,17.13
3db2add6525849fe9232085feda62d60,M,84,29,82000,3,25,14.06333333
9de54389816342449e445db1d75d341d,Unspecified,118,4,0,0,0,0
b6859fb6765f401882193edfe8b76360,M,20,12,56000,11,27,2.500909091
c80e5ece0bfc4cec9e2116935adc3958,F,24,44,35000,12,26,3.265
fcb6487bac7f4427ac8c7f648adfb4e2,F,58,18,71000,3,9,24.87333333
35f2d25487e04bf09865c4be7497d184,M,35,11,40000,3,20,5.876666667
683d4ab8958245f28bad581931ef14cb,Unspecified,118,13,0,7,20,1.78
05ad6da25fcf4ea483562a4233cc345f,M,57,13,33000,1,4,4.28
93534b7c68e44474a67b2c41fe95ecaa,M,87,41,55000,14,29,3.160714286
f7e127d8fc04493385ae51a3b3f6411c,F,86,40,84000,4,18,28.2525
f92d608f58bf40178cc3c9568750c559,F,57,7,100000,2,16,38.71
b50fd78643e1452386190ae9c8366b56,M,61,10,112000,4,14,26.77
662f3247f37c4ae7a2abb8f6e266a633,M,25,10,53000,5,13,2.902
e296bfe8daed4c889800d3765c2d5d75,M,38,40,31000,14,26,3.335
00bbce6533f44ddeaf4dd32bcab55441,M,94,45,50000,6,22,10.85833333
e54b14de96bb4166bf1db3919de76f1b,M,59,33,61000,12,28,15.48
c75b0d5cf82a494b970d0d6d4445ffa0,F,49,8,73000,0,0,0
40ca4949bc5d4567b2521ce9a1ddd6e8,F,61,26,72000,2,7,12.775
3d63a807a77c4a5686a7515f65bb86a6,Unspecified,118,16,0,13,18,3.003076923
4acdbe18bbbc467b804ca376ac74e0a1,M,31,10,64000,5,21,4.792
ae2f9e0ed70f4f3b8667ae2ce7e7e15d,F,75,10,53000,3,20,22.78
98b42c921d7c4b51b74959396f40b05a,Unspecified,118,8,0,2,14,2.06
06b1031271174d8596c1996478f07ede,Unspecified,118,37,0,13,23,2.873846154
cf93931b28464b4884810c9f504edfe8,M,51,4,65000,2,15,5.48
523e72f640ea4855a1648326440d1368,M,68,9,74000,8,21,21.655
91e8ec094d0a4e1ba88bf1b346c62762,M,86,3,71000,2,21,6.345
a453d70e85fd493f9584570a3dae58a8,F,62,1,117000,5,23,30.264
c3b7848d96014017ad1272188e170554,M,61,2,64000,3,28,8.29
30157b7fc37f43f2ae7ccd9edfe0b672,Unspecified,118,1,0,1,11,0.4
b8279605177341faa5a65c6587c1db9c,F,63,2,57000,6,19,4.083333333
fe02a12cef324b44af769a3710e7f8fd,F,26,9,52000,9,26,15.57
a8f4008479514225845105e0fb4e30ca,F,50,34,77000,7,16,26.23571429
6878e89f853c4691b765ae71386dbe09,Unspecified,118,12,0,5,28,25.572
0ac4ad9e2a114350a35d4bd48cb92617,F,45,14,93000,9,23,35.27666667
2be977c63b8a41ffa2d6138f692cd7b7,F,88,31,64000,9,18,15.81888889
1dc38ca39f8440399792bedbf3e4ee84,F,50,11,92000,2,12,23.27
9aba5058cb4f483da896335a1479a944,F,65,11,119000,10,27,35.196
fe4ce71deebb41efa852e9107c80870e,Unspecified,118,37,0,6,17,1.123333333
5063e15e15b849e9a05c49ab68e9f2d9,M,55,13,76000,7,23,22.54
7e527b19f70b4aeeb1e99ed78aca1598,M,71,29,95000,6,22,30.03666667
8c0d71b9f13b4906a7be84a55cc57e27,F,34,35,46000,11,24,9.232727273
696493b9f616411a878d4a9b946e6196,M,81,12,65000,0,0,0
82a588087e444bac93828ba40fafdd56,Unspecified,118,2,0,0,0,0
1f3375bf55ad4d6d9fe17395db638f98,F,65,61,98000,3,17,26.48666667
2afcff4b5f4c42fc98b0280a0c8febc9,Unspecified,118,27,0,9,29,18.32222222
6014a8e264474a45a265cbd96aded6f8,Unspecified,118,23,0,8,21,2.92375
54a637c5dd8b429d82815e71d3f4ac26,F,63,5,62000,0,0,0
2956c29de4bb442cb1959389dfc541ca,M,73,27,58000,5,21,17.666
6e87e9e5ecc847849e15939467ac7d4c,F,84,7,77000,1,1,30.24
7ca349e55ff544c7a13addfdea2e2c06,Unspecified,118,12,0,8,26,2.1475
6ec36134940f43aeb43cffa2011a6d26,F,55,2,62000,0,0,0
d791a7a91a0343c4885594c348211fb2,M,63,11,70000,7,15,28.78
461e13a14a074077b3ebd7ad0174e02b,F,24,4,51000,9,30,14.92
dbb4766b7dd94ca2b83a855312a3ebe9,M,36,61,74000,7,20,5.078571429
0b86e2ad1f2140db8dc4db1b71e1e73a,M,56,27,69000,5,19,20.074
440244d2fe344c3c99478e7aefc1facd,F,65,16,119000,1,4,66.74
22617705eec442e0b7b43e5c5f56fb17,M,75,2,75000,0,0,0
55d72207fe92480a8cd03bdd46e1fe84,M,71,25,114000,7,22,33.74142857
e1581a9a6ff04491bb5342143cd4876d,M,71,8,118000,4,26,18
ae37927ce8524f43b2174b77d89263a3,M,61,16,39000,10,27,3.187
644ac06dc9b34a5bbd237a465cf47571,Unspecified,73,5,88000,3,19,30.16
4c4f170b362f4e539e89251a27cb37cc,M,19,5,73000,4,22,20.0025
a200b438d32b4faa98f2b914b1ba7937,F,64,13,34000,4,20,7.545
70938b2cdda040a4b513a39d9ac381ed,F,66,10,112000,4,16,42.005
dbb37c0caad54f4a979a8121de79d0a2,M,37,6,59000,1,8,36.44
e112df4e6aba4ff79790a75e7304cbc5,M,22,20,49000,7,19,16.80571429
421260f3c6cf49018be314fa93446ff9,F,54,1,96000,3,28,24.59333333
e7a9b8f3ac29471ea6c0baf4ae2c97aa,M,62,7,73000,1,10,19.95
55540073b2be424a9729852465b1b8df,F,50,7,75000,9,26,23.06111111
532638c9f8d942a5bb39688d2f8bac20,F,80,13,87000,5,29,19.314
3ade1139f5ba498087716e9735366da3,M,55,35,112000,3,25,23.77
4b2a9054c3024ff5be7b0b7196159b62,M,40,18,50000,14,25,5.622142857
3cabd0099961416b9810043e7eb0f743,M,43,32,52000,14,28,16.865
46c1046acb4b4f29840ba3d55ba5682d,M,61,19,53000,11,27,49.81909091
bfea1616533f4ca0971407dc5a63b7c7,F,32,15,43000,12,29,15.4025
44714042b21e44e4ac10754bbdda8347,Unspecified,118,35,0,2,8,1.955
1cf78b092c964dbbaf4fc82cbaed6c54,F,68,12,32000,13,28,10.97076923
b30df99d6d0a4544a7d8f2beb79f7a68,F,66,12,104000,2,18,28.25
490b282bfc3945df8ac3bbe54dd400fe,M,36,8,35000,3,22,2.496666667
c0c3517fdf1b41ceac16d5432c7a4aa5,M,38,10,60000,4,17,16.2225
c35b03c286fa44bea8a1739558a87d3f,F,80,37,54000,6,18,13.07833333
8edaf0e1d7e44db4a81f2c3acec22665,F,82,7,68000,11,26,21.18454545
3446d272fcef4bd28e88300d1163840a,M,45,34,74000,9,21,21.03888889
3a81d2ae9b694b308874cff5e4505290,M,89,10,63000,11,29,4.587272727
431c4c38270f43aba599470ac6ec0e7a,F,45,8,94000,1,12,18.87
131d42c477cf4ea9a4823922d1f3f831,M,59,4,35000,4,28,2.15
d69bf082f38d48af93839c66b66375dc,M,22,5,44000,4,10,14.39
de938b5f2be14afe96fbf02398907c2c,F,67,13,50000,17,24,19.01647059
03374e3f14564b36a7138154ed8c194a,F,30,21,41000,7,17,2.267142857
25b4b4120a1a4cb6b7c6bc929a419ba6,Unspecified,118,16,0,10,21,2.95
c9fe2208e4da432898d61a0340743613,M,56,5,88000,0,0,0
11d7a9296e35432f8a34b21e337529fb,F,53,32,100000,2,3,26.305
59a12422f837467894ff33fafbc01d70,Unspecified,118,36,0,6,21,2.475
149f67791ca9431bb9c27f9f59a4435a,Unspecified,118,33,0,7,25,13.94
af44c9f11887442aabb07c86e31be442,M,32,22,58000,7,18,19.24571429
d72d201be5794279aa716d8ad82b8d90,F,51,30,73000,13,28,22.85
f707d8ac81e84b6a82d6ef640ca4a22c,F,38,8,66000,0,0,0
6cabe7c6741e4f0eb048ca7db74aadc3,F,52,56,45000,7,14,4.268571429
ecd3d9913d5b48d2bd60aa7f73fee1cc,Unspecified,118,23,0,8,26,1.69375
d0ca8c271d754b7b9c565443d676d61f,M,55,24,68000,7,21,5.511428571
25d13cfaeaa94d1e9c72eac919a40e64,M,81,10,41000,3,17,2.376666667
7ab94387072343aabaa1ffc5c1048d9e,M,55,10,78000,0,0,0
bd7528c4abbe4c4db28fa0b6a20e2c4c,F,51,55,67000,10,28,6.839
df6fd073309e42ecb1ab53d3daa6e13b,Unspecified,118,28,0,13,27,1.792307692
0caa5fbb22264d78a9608ce3761761e7,F,71,36,74000,3,16,15.65
59f3d232e63e4963a3855130683f38ce,M,45,30,84000,7,24,19.53142857
e15b25ab55b1440caab573be8e8c5afc,Unspecified,118,25,0,5,19,5.496
57dd6c2aaa1b45c88fabf6f52a38829a,Unspecified,118,30,0,4,11,1.9325
094630a89b2e45129af4384494385492,M,49,35,71000,5,20,14.33
111b40bd65784e179b2e7ba13c481ca2,M,62,11,48000,5,22,16.888
4324b549f593457696d336c2925ee12f,F,65,35,99000,6,19,28.95333333
d04b09c1ae754602aa52f3edad0660e2,Unspecified,118,7,0,1,17,0.49
c224c3eb8ca34ea0b5c5f2981cb4085f,F,50,7,63000,7,24,20.90285714
79aa711ee90c4297b1c6cb6f7d40421a,F,20,7,60000,6,13,2.593333333
993f1b479403428d9a7af63109cd7d94,F,49,4,31000,7,17,37.70428571
40b18766e22647e3ac27f7ae7c4844d5,M,55,11,83000,3,15,26.45
013094309e1b49e095c098df412d125d,M,58,46,54000,17,27,3.948823529
2fc58eaff9bb4ee59d04021408f62d77,Unspecified,118,27,0,13,27,2.286153846
5638a1d0d55a4556a64a87118fdfe695,F,95,11,64000,6,26,15.91
8bf702aaba5244bfaa580aca1189922b,F,83,7,99000,4,13,28.3375
0f792a0ea8cb4a6c86cf52c055f1510f,F,56,31,70000,5,21,18.954
f4c75d8d43054e86993529f63ca54f00,M,66,15,54000,8,22,3.5
797b15c1a31f4de39696400b7f768567,M,87,12,74000,4,24,2.0425
fcaccfeda18b4ac08d5a25b64b4368f2,Unspecified,118,24,0,7,25,3.288571429
54658f58643948239b5f782535922002,M,55,24,89000,3,11,24.79666667
6dae9375dafb4329b4d69ebbd04fdca7,F,52,13,114000,4,22,25.235
309e6ef35e8746ec9031a781304bd5cd,F,59,20,83000,5,25,23.332
20260caf2ea641a882c2127ed2073a4e,F,59,27,51000,5,18,13.184
026876bc8c6a4e0c8e330342c92cc844,F,49,9,74000,0,0,0
89cf536cbae74755a29d55a89ed175b9,F,62,53,46000,10,25,5.279
e58ffa65111b459c9d6d98b0e137d4b7,F,56,36,80000,8,23,24.6875
5a89bd9fa2374a81bba2373dee6ffbc9,F,51,17,97000,6,20,26.84
21eef0356f42406c9e70c5e1c03ab378,F,47,51,62000,5,28,18.658
bc351f17150242ccb1f083309179951f,M,38,29,96000,4,9,26.1075
aada49f7ba684e51a630dbf5d2a12b6c,M,43,1,44000,5,29,4.264
acd7dc8df1384ba8bf49dd10a028378b,M,43,22,72000,6,26,17.09833333
1ff988aa1d75494292e08eeb2069af18,M,49,34,84000,6,13,24.62
c382ccba648a45b0bb55f3465df838aa,F,36,11,57000,16,26,5.634375
93c230e2ff31416c9fc190cd560f8653,F,45,21,58000,12,28,16.25666667
7cca188abff447d0ae07fa3e8a8f1dda,Unspecified,118,5,0,7,27,2.73
d41fa9b8c2e24a1d94caa890c53bbcf6,M,53,2,95000,0,0,0
99f82310db3242c593d47b848ce581bb,M,43,13,60000,8,19,19.7525
a6eee494b513443099e657f362abcdec,Unspecified,118,5,0,2,2,6.445
c1e96618c1e74fd192f8a5bb29b014f3,F,18,14,67000,11,22,18.26727273
f0eafd499d9c42a991e89d34a0eec489,M,40,27,41000,7,22,4.291428571
efb2c8c6351b423b97bc5508ba62dfde,F,83,17,114000,2,13,32.47
e25ba3813b224ea894e9d5bdd9f1bd64,M,49,7,65000,3,13,2.406666667
a187f250fe72405788e7fcf0c20b8e09,F,51,17,106000,3,12,27.71666667
a2ac56c8f36448a982009510d0447891,M,25,5,55000,4,24,3.975
5cf0e01dffc14e419fe6110ead56c509,M,71,7,55000,4,24,3.29
db3eae5286d940d089eb5a72ea4d2be6,M,58,11,71000,4,20,6.7875
0fb53c5429d54a50a82803a7e1f03f25,M,53,50,36000,10,23,2.726
24f1885ca61046c4b86b19858d3ae911,F,83,14,93000,9,26,28.27444444
2277f0026d4546969e5a564354d3664c,M,46,30,56000,11,26,16.28363636
9ab83b0a9fe74e4ead33c741bcc4c2ea,F,69,18,97000,13,26,25.59307692
c06cbc22ae8d4ce39d8c2cdee4272ace,M,51,13,73000,15,27,29.486
ad80753fc9e0485c9e6b1cc9478d827f,M,61,6,68000,7,29,4.872857143
648bf85977494f6592d776c42896c3bf,F,81,13,101000,7,27,27.78571429
b527eab600344530991f159dffc3ac53,M,60,7,41000,4,15,3.36
f5de20984950433d9c206f7c42477342,M,48,36,75000,11,26,27.88454545
5647967694bb4af49ea07dd2dc835ea8,F,48,35,87000,6,11,27.29666667
af74271eb39449619fd3bc60e7b0bce4,M,73,56,63000,10,27,22.327
3915674b75774fd8a5dccf50bc871d60,F,41,6,89000,5,22,21.692
614061b6bc56480f99271dd3b3402a69,F,39,29,77000,10,27,22.257
ddd92ad1b92f4a79be14e1067731a87d,M,31,10,56000,1,6,6.74
2ad9a1463cca40ed994e2a0dde0ffb08,M,38,8,61000,4,25,2.4075
80df0308856f4207be404ae750b73399,F,46,11,36000,14,21,9.322857143
cbe1a04c53d9467eb6afaf7e96cf8124,M,87,46,72000,14,27,6.612857143
05beec1cbeb8481d9bfb5844343ba374,F,53,33,83000,5,24,27.506
fe083566dce34c52a6e9d8cfd87239e4,Unspecified,118,2,0,2,7,2.44
c1e4888e931740838f7ef3bbd04a114c,F,93,59,48000,9,24,4.281111111
1f72799b1a53458f9615837f6c7eaddd,M,42,36,41000,6,27,63.08833333
b728608c644a45f4a280139048dd7c14,M,54,34,79000,14,28,24.34071429
70f115dc7bf84a2ca3b1481639590f2b,M,47,1,53000,3,11,15.04666667
78de990355734b7285eb503c012b4703,M,75,9,109000,0,0,0
0cc13b3094c7473aa4fd1a6b35d25652,F,79,4,61000,6,26,4.345
faa6311660b24390bf14c3d52db6afeb,F,36,10,64000,5,24,15.172
